coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
2f6d0f8a-9c66-4ca6-8341-1a14f0fbfa05,,,preservedspecimen,,pontia occidentalis,ypm ent 723953,insecta,ent,,,pardon s. remington,sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals,"[""sulphurs and whites; butterflies; butterflies and moths; winged insects; insects; hexapods; arthropods; animals""]",north america,30189,united states,usa,park county,7ddf754f-d193-4cc9-b351-99906754a03b,1935-08-06T00:00:00+00:00,2022-12-07T01:18:52.358259+00:00,0.30434782608695654,,,,,,2543c4a112da9e37122af050e7f09d3d36e957d2,1935-08-06,pieridae,,"[""gbif_canonicalname_added"", ""dwc_taxonid_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_country_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_originalnameusageid_added"", ""dwc_datasetid_replaced""]",,pontia,,"{""lat"": 43.987887, ""lon"": -109.524551}",,false,false,animalia; arthropoda; hexapoda; insecta; pterygota; endopterygota; lepidoptera; ditrysia; papilionoidea; pieridae; pierinae,,1,,ypm,,,animalia,,,,,,,washakie national forest,,,,,,,,,urn:uuid:d47b689c-b4f4-41c4-ae95-8b1cd9a76f67,lepidoptera,arthropoda,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\urn:uuid:d47b689c-b4f4-41c4-ae95-8b1cd9a76f67""]",,6b5e29d3-b462-44d8-ba38-d68af5088067,pontia occidentalis,occidentalis,218,wyoming,5137791,accepted,species,,2f6d0f8a-9c66-4ca6-8341-1a14f0fbfa05,,,,
2d0f39cb-7a4c-4a92-bea9-341e5d02d41e,,,preservedspecimen,,pontia occidentalis,umnh.ent.0076641,insecta,ent,5f2db060-4711-4881-95f7-1c58b0c48df4,,t.b. graham,,,north america,135.0,united states,usa,grand,7ddf754f-d193-4cc9-b351-99906754a03b,2018-08-28T00:00:00+00:00,2024-05-14T21:34:55.922350+00:00,0.3333333333333333,,,,,,9aa59deb63f91b17abe700ea904dd32f930a6d13,2018-08-28,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 38.508857, ""lon"": -109.225469}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,umnh,,,animalia,,,,,,,manns peak,,,,"[""b0ecebdf-a08a-4d2d-bd12-cde670333867"", ""d5546724-9d4c-4669-a53d-69c4ddc914c2""]",,,,,f0554e2d-50de-4bbd-b86f-29ce45490314,lepidoptera,arthropoda,"[""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\f0554e2d-50de-4bbd-b86f-29ce45490314"", ""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\1443415""]",,ea8f632f-3fe7-40f2-8a10-a7c2970c6752,pontia occidentalis,occidentalis,240,utah,5137791,accepted,species,,2d0f39cb-7a4c-4a92-bea9-341e5d02d41e,2018-8-28,,,
42c838e6-2d52-47fa-aadc-81fd121205e4,,,preservedspecimen,,pontia occidentalis,umnh.ent.0076654,insecta,ent,5f2db060-4711-4881-95f7-1c58b0c48df4,,t.b. graham,,,north america,309.0,united states,usa,grand,7ddf754f-d193-4cc9-b351-99906754a03b,2018-07-24T00:00:00+00:00,2024-05-14T21:34:55.922350+00:00,0.3333333333333333,,,,,,4bd24901eac614677321a2c238d9daf3ce36708b,2018-07-24,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 38.52579, ""lon"": -109.22983}",,true,true,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,umnh,,,animalia,,,,,,,beaver basin,,,,"[""3082c280-7055-44ed-8c42-395d7f912a0a"", ""41b82e0b-070e-4dfe-a4b4-d6103d3db311""]",,,,,83c31dd1-6c48-49db-93fd-f2f4b98be711,lepidoptera,arthropoda,"[""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\1443428"", ""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\83c31dd1-6c48-49db-93fd-f2f4b98be711""]",,ea8f632f-3fe7-40f2-8a10-a7c2970c6752,pontia occidentalis,occidentalis,205,utah,5137791,accepted,species,,42c838e6-2d52-47fa-aadc-81fd121205e4,2018-7-24,,,
39ddd9f5-8b1c-4f70-85c9-ac68a686332a,,,preservedspecimen,,pontia occidentalis,umnh.ent.0035105,insecta,ent,5f2db060-4711-4881-95f7-1c58b0c48df4,,rowe,,,north america,2812.0,united states,usa,sevier,7ddf754f-d193-4cc9-b351-99906754a03b,1930-08-24T00:00:00+00:00,2024-01-31T22:09:43.368248+00:00,0.3333333333333333,,,,,,588c7ec8bd8c06f64258a96507162489a74435e8,1930-08-24,pieridae,u602,"[""geopoint_low_precision"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 38.63, ""lon"": -112.12}",,false,false,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,umnh,,,animalia,,,,,,,monroe canyon,,,,,,,,,a4ada130-2cbb-47be-9b12-8270a9d3179d,lepidoptera,arthropoda,"[""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\a4ada130-2cbb-47be-9b12-8270a9d3179d"", ""ea8f632f-3fe7-40f2-8a10-a7c2970c6752\\1391646""]",,ea8f632f-3fe7-40f2-8a10-a7c2970c6752,pontia occidentalis,occidentalis,236,utah,5137791,accepted,species,,39ddd9f5-8b1c-4f70-85c9-ac68a686332a,1930-8-24,,,
c308266a-8bb8-4f32-93aa-88e1db07fdf7,,,preservedspecimen,,pontia occidentalis,msuc_arc_278224,insecta,msuc,452dc9fa-28aa-401f-bde2-b825313bb2dc,,m. nielsen; f. stehr,,,north america,969.0,united states,usa,big horn,7ddf754f-d193-4cc9-b351-99906754a03b,1993-07-13T00:00:00+00:00,2024-05-14T20:38:20.764472+00:00,0.3333333333333333,,,,,,2727b6bdd73c7e2b37496ef8b57dc322d8211250,1993-07-13,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 43.486142, ""lon"": -109.862335}",,false,false,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,msu,,,animalia,,,,,,,t41n r108w s30,,,,,,,,,e3418c34-4475-42e5-92e4-7c9fe8d95e1b,lepidoptera,arthropoda,"[""89cf504a-1749-4619-8055-d1b4f54289e8\\e3418c34-4475-42e5-92e4-7c9fe8d95e1b"", ""89cf504a-1749-4619-8055-d1b4f54289e8\\2807478""]",,89cf504a-1749-4619-8055-d1b4f54289e8,pontia occidentalis,occidentalis,194,wyoming,5137791,accepted,species,,c308266a-8bb8-4f32-93aa-88e1db07fdf7,13 jul 1993,,,
92f1950c-0261-4885-b0a4-0ff6a9e99db9,,,preservedspecimen,,pontia occidentalis,msuc_arc_278225,insecta,msuc,452dc9fa-28aa-401f-bde2-b825313bb2dc,,m. nielsen; f. stehr,,,north america,969.0,united states,usa,big horn,7ddf754f-d193-4cc9-b351-99906754a03b,1993-07-13T00:00:00+00:00,2024-05-14T20:38:20.764472+00:00,0.3333333333333333,,,,,,220e81dc56c3d82c2c7d5c7bae4bd27d4e09c00d,1993-07-13,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 43.486142, ""lon"": -109.862335}",,false,false,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,msu,,,animalia,,,,,,,t41n r108w s30,,,,,,,,,3afbaa13-2ee3-4bdf-ae70-a7374157f443,lepidoptera,arthropoda,"[""89cf504a-1749-4619-8055-d1b4f54289e8\\2807479"", ""89cf504a-1749-4619-8055-d1b4f54289e8\\3afbaa13-2ee3-4bdf-ae70-a7374157f443""]",,89cf504a-1749-4619-8055-d1b4f54289e8,pontia occidentalis,occidentalis,194,wyoming,5137791,accepted,species,,92f1950c-0261-4885-b0a4-0ff6a9e99db9,13 jul 1993,,,
5e843d3d-bce1-45c2-8c12-d888fa6f0a3c,,,preservedspecimen,,pontia occidentalis,msuc_arc_278217,insecta,msuc,452dc9fa-28aa-401f-bde2-b825313bb2dc,,f. h. hillman,,,north america,14007.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,1890-07-30T00:00:00+00:00,2024-05-14T20:38:20.764472+00:00,0.3188405797101449,,,,,,eec1c51763be4c0f110a9d284fdf8a7f316b32b6,1890-07-30,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 39.52972, ""lon"": -119.81278}",,false,false,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,msu,,,animalia,,,,,,,reno,,,,,,,,,709ae5d5-53d4-45fd-9e1b-5dc37c079dd6,lepidoptera,arthropoda,"[""89cf504a-1749-4619-8055-d1b4f54289e8\\2807471"", ""89cf504a-1749-4619-8055-d1b4f54289e8\\709ae5d5-53d4-45fd-9e1b-5dc37c079dd6""]",,89cf504a-1749-4619-8055-d1b4f54289e8,pontia occidentalis,occidentalis,211,nevada,5137791,accepted,species,,5e843d3d-bce1-45c2-8c12-d888fa6f0a3c,7/30/90,,,
80926d1d-c166-4854-be29-9f81bca2ff04,,,preservedspecimen,,pontia occidentalis,msuc_arc_278222,insecta,msuc,452dc9fa-28aa-401f-bde2-b825313bb2dc,,m. nielsen; f. stehr,,,north america,969.0,united states,usa,big horn,7ddf754f-d193-4cc9-b351-99906754a03b,1993-07-14T00:00:00+00:00,2024-05-14T20:38:20.764472+00:00,0.3333333333333333,,,,,,760de049a61727a6bd5de0f79087631b84a90747,1993-07-14,pieridae,,"[""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_originalnameusageid_added""]",,pontia,,"{""lat"": 44.1876, ""lon"": -107.2137}",,false,false,animalia|arthropoda|hexapoda|insecta|pterygota|neoptera|lepidoptera|papilionoidea|pieridae|pierinae|pierini|pierina|pontia,,,,msu,,,animalia,,,,,,,t49n r86w s28,,,,,,,,,268b1781-9593-48f1-b89e-215e49bfeb39,lepidoptera,arthropoda,"[""89cf504a-1749-4619-8055-d1b4f54289e8\\2807476"", ""89cf504a-1749-4619-8055-d1b4f54289e8\\268b1781-9593-48f1-b89e-215e49bfeb39""]",,89cf504a-1749-4619-8055-d1b4f54289e8,pontia occidentalis,occidentalis,195,wyoming,5137791,accepted,species,,80926d1d-c166-4854-be29-9f81bca2ff04,14 jul 1993,,,
c543a89e-2206-45b2-9205-610ca01ef2a3,,,preservedspecimen,,pontia occidentalis,uam:ento:468794,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,7000.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,2004-06-26T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.3188405797101449,,,,,,4500c841cc6a9addb9ae5b3a2a17b57cc3ee62d2,2004-06-26,pieridae,,"[""geopoint_datum_error"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,pontia,,"{""lat"": 64.744653, ""lon"": -147.234496}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,1.0,,uam,uam,,animalia,,,,,,,"chena flood control project, dyke just n of chena river",,,,,,,,,http://arctos.database.museum/guid/uam:ento:468794?seid=5363401,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:468794?seid=5363401""]",,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,178,alaska,5137791,accepted,species,,c543a89e-2206-45b2-9205-610ca01ef2a3,26 june 2004,"chena flood control project, dyke just n of chena river na",,
3062bb4a-c588-4ea6-8751-1d89e8eefa68,,,preservedspecimen,,pontia occidentalis,uam:ento:468802,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,7000.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,2004-06-26T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.3188405797101449,,,,,,b364584e6b27b748591c2df994ac45b8d433100e,2004-06-26,pieridae,,"[""geopoint_datum_error"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,pontia,,"{""lat"": 64.744653, ""lon"": -147.234496}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,1.0,,uam,uam,,animalia,,,,,,,"chena flood control project, dyke just n of chena river",,,,,,,,,http://arctos.database.museum/guid/uam:ento:468802?seid=5363409,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:468802?seid=5363409""]",,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,178,alaska,5137791,accepted,species,,3062bb4a-c588-4ea6-8751-1d89e8eefa68,26 june 2004,"chena flood control project, dyke just n of chena river na",,
d4faeb16-b40a-4cda-8343-6c9fcca1e5af,,,preservedspecimen,,pontia occidentalis,uam:ento:455220,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,300.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,1976-07-23T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.34782608695652173,,,,,,533aec81184b6974a8d1a520b8ac0c731a6c187d,1976-07-23,pieridae,,"[""geopoint_datum_error"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,pontia,,"{""lat"": 64.90916667, ""lon"": -166.175}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,2.0,,uam,uam,,animalia,,,,,,,teller road mi 42,,,,,,,,,http://arctos.database.museum/guid/uam:ento:455220?seid=5194183,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:455220?seid=5194183""]",ntr24,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,205,alaska,5137791,accepted,species,"voucher of <a href=""http://arctos.database.museum/name/pontia occidentalis"">pontia occidentalis</a> in <a href=""http://arctos.database.museum/publication/10011768"">burns et al. 2022</a>",d4faeb16-b40a-4cda-8343-6c9fcca1e5af,23 jul 1976,"mi 42 teller rd, gravel hill",,
38250937-ccba-4a73-ba16-de8fb461bba4,,,preservedspecimen,,pontia occidentalis,uam:ento:455564,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,3083.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,1976-07-21T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.3333333333333333,,,,,,612edd3e126740c1d00e0f8e7ab89d0b85e295db,1976-07-21,pieridae,,"[""geopoint_datum_error"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,pontia,,"{""lat"": 64.6558333333, ""lon"": -165.7266666667}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,1.0,,uam,uam,,animalia,,,,,,,"seward peninsula, teller road mi 18, entrance road to gravel hill",,,,,,,,,http://arctos.database.museum/guid/uam:ento:455564?seid=5194527,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:455564?seid=5194527""]",,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,203,alaska,5137791,accepted,species,"voucher of <a href=""http://arctos.database.museum/name/pontia occidentalis"">pontia occidentalis</a> in <a href=""http://arctos.database.museum/publication/10011768"">burns et al. 2022</a>",38250937-ccba-4a73-ba16-de8fb461bba4,21 jul 1976,"gravel hill, 18 mi teller rd",,
f9a75287-9c95-45f8-aac8-3d2e006b910b,,,preservedspecimen,,pontia occidentalis,uam:ento:469014,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,1000.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,2005-06-15T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.3188405797101449,,,,,,6a5cb3763e5fe69f8f6d25300cfa4d27eb3c38d6,2005-06-15,pieridae,,"[""geopoint_datum_error"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_parentnameusageid_added""]",,pontia,,"{""lat"": 65.483882, ""lon"": -145.403654}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,1.0,,uam,uam,,animalia,,,,,,,"(eas 2) eagle summit, main (south) hill",,,,,,,,,http://arctos.database.museum/guid/uam:ento:469014?seid=5363621,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:469014?seid=5363621""]",,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,166,alaska,5137791,accepted,species,,f9a75287-9c95-45f8-aac8-3d2e006b910b,15 jun 2005,"(eas 2) eagle summit, main (south) hill, mi 108 steese hwy, ak na",,
a3c472e6-73c4-446a-9c8c-e33c58919901,,,preservedspecimen,,pontia occidentalis,umsp000341613,insecta,umsp,ad7e4ae3-ab29-41f0-a66a-2f0e4756b2c1,,"milliron, h.e.",,,north america,,united states,usa,larimer,7ddf754f-d193-4cc9-b351-99906754a03b,1940-08-18T00:00:00+00:00,2021-01-01T08:07:57.732019+00:00,0.2898550724637681,,,,,,82592951e64bc7ba09b3998bc7d491eb663cb22b,1940-08-18,pieridae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added""]",,pontia,,"{""lat"": 40.52083, ""lon"": -105.892513}",,false,false,,,1,,min,,,animalia,,,,,,,cameron pass,,,,,,,3002,,umsp000341613,lepidoptera,arthropoda,"[""1320a827-d62a-45b1-9d26-c0aa4790a422\\36351091"", ""1320a827-d62a-45b1-9d26-c0aa4790a422\\umsp000341613"", ""urn:uuid:2f5e56d8-b9a1-4565-8c9e-5a556636ff39""]",,1320a827-d62a-45b1-9d26-c0aa4790a422,pontia occidentalis,occidentalis,231,colorado,5137791,accepted,species,,a3c472e6-73c4-446a-9c8c-e33c58919901,1940-8-18,,,
53b2a0cb-d389-4895-bab2-73ed0a516f45,,,preservedspecimen,,pontia occidentalis,uam:ento:469089,insecta,ento,4,,collector(s): kenelm w. philip,,,north america,7000.0,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,2005-06-22T00:00:00+00:00,2023-08-24T20:41:44.839242+00:00,0.3188405797101449,,,,,,008592a3d75710f2208ecf506cb465deeecb3e9a,2005-06-22,pieridae,,"[""geopoint_datum_missing"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_added"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_originalnameusageid_added"", ""dwc_taxonomicstatus_added"", ""dwc_taxonid_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added""]",,pontia,,"{""lat"": 64.744653, ""lon"": -147.234496}",,false,false,"animalia, protostomia, ecdysozoa, arthropoda, hexapoda, insecta, pterygota, holometabola, lepidoptera, glossata, heteroneura, papilionoidea, pieridae, pierinae, pierini, pierina, pontia,",,1.0,,uam,uam,,animalia,,,,,,,"chena flood control project, aleyeska pipeline crossing",,,,,,,,,http://arctos.database.museum/guid/uam:ento:469089?seid=5363696,lepidoptera,arthropoda,"[""eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c\\http://arctos.database.museum/guid/uam:ento:469089?seid=5363696""]",,eaa5f19e-ff6f-4d09-8b55-4a6810e77a6c,pontia occidentalis,occidentalis,173,alaska,5137791,accepted,species,,53b2a0cb-d389-4895-bab2-73ed0a516f45,22 jun 2005,"chena flood control project, aleyeska pipeline crossing na",,
