coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
a53f172d-5269-466e-a168-003fabcce758,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076639_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076920,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076639_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:309d64fc-3ba6-4448-8d3c-a86a924a979f,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076639_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076639_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:51,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e802f2ca-70b3-4ce5-9bc0-a27939455b29,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076927,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:b8fa8436-398a-494a-8557-5a8b0ebf88e8,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:54,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e802f2ca-70b3-4ce5-9bc0-a27939455b29,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076927,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:202e42c0-672e-47b3-87e1-a695ef49e407,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076641_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:55,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
c3b218cc-87e8-4207-9409-b54f69de720a,,,,,,,https://api.idigbio.org/v2/media/a6bcb72d3aef7ce2af752f9c104e2a55?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118106,,,,,,,,,,,https://api.idigbio.org/v2/media/a6bcb72d3aef7ce2af752f9c104e2a55?size=webview,,,,,,en,,,,,,,,urn:uuid:919da788-3320-4de0-a733-7f45909b5ff7,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/a6bcb72d3aef7ce2af752f9c104e2a55?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/a6bcb72d3aef7ce2af752f9c104e2a55?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
c3b218cc-87e8-4207-9409-b54f69de720a,,,,,,,https://api.idigbio.org/v2/media/2bd84e9c9604ee882f076a2e470ed77f?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118106,,,,,,,,,,,https://api.idigbio.org/v2/media/2bd84e9c9604ee882f076a2e470ed77f?size=webview,,,,,,en,,,,,,,,urn:uuid:74872309-0824-49da-8ae2-fc67299c4bc7,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/2bd84e9c9604ee882f076a2e470ed77f?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/2bd84e9c9604ee882f076a2e470ed77f?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
93286d62-d054-4428-b96c-7986d5a8399f,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002170_1517428721_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31476790,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002170_1517428721.jpg,,,,,,en,,,,,,,,urn:uuid:7c00b78b-742c-4624-920a-002a21f31183,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002170_1517428721_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002170_1517428721_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-31 12:58:42,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ab03138d-8855-449f-a8c3-1a7029a720e6,,,,,,,https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647644,,,,,,,,,,,https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=webview,,,,,,en,,,,,,,,urn:uuid:e2e9842d-51c6-4105-afca-fdfe94bef488,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ab03138d-8855-449f-a8c3-1a7029a720e6,,,,,,,https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647644,,,,,,,,,,,https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=webview,,,,,,en,,,,,,,,urn:uuid:866fcb3c-6a90-4a63-a775-fd19e70cedfb,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
65e85092-0c64-4dc8-b305-849cbbe743a7,,,,,,,https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118087,,,,,,,,,,,https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=webview,,,,,,en,,,,,,,,urn:uuid:18b2ffa2-6b40-4c0d-b194-103241399b42,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:12,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
65e85092-0c64-4dc8-b305-849cbbe743a7,,,,,,,https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118087,,,,,,,,,,,https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=webview,,,,,,en,,,,,,,,urn:uuid:4a3cf150-3bd5-4ff8-9c88-c62061351576,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:12,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
4d44338b-3dfd-42fd-ade7-2dedbc253122,,,,,,,https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118175,,,,,,,,,,,https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=webview,,,,,,en,,,,,,,,urn:uuid:3246389b-5d2c-49b7-a574-52e088b48ffe,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
4d44338b-3dfd-42fd-ade7-2dedbc253122,,,,,,,https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118175,,,,,,,,,,,https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=webview,,,,,,en,,,,,,,,urn:uuid:52f9db02-4e78-40cd-88ed-22c34001ad27,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:14,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e4710e64-aa81-4804-9505-13305fe50aff,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076914,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:3d0dd9b2-2793-4e3a-9d48-0eed0745577a,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:45,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e4710e64-aa81-4804-9505-13305fe50aff,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076914,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:55045984-32d2-4eee-81fe-5b4a3dd1f5e2,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:46,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e7f34f15-984f-4193-b870-c0f465c4b75c,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076938,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:510fc172-c587-43ed-87ff-63ad95e25fb8,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:52:59,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
e7f34f15-984f-4193-b870-c0f465c4b75c,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076938,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:865c7686-4298-4508-bf84-aa9c5e3a4dac,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:00,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076954,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:762bf99d-6183-44e3-847d-dded67721080,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:29,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076954,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:a02ccb7a-71e3-40d4-9602-ff4e45e165ee,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:30,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
c2df6c67-dcfc-4604-9fa9-50a165b199fa,,,,,,,https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647646,,,,,,,,,,,https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=webview,,,,,,en,,,,,,,,urn:uuid:b23966fc-64fd-40fa-9bec-30cc4d06d4ac,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c2df6c67-dcfc-4604-9fa9-50a165b199fa,,,,,,,https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32647646,,,,,,,,,,,https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=webview,,,,,,en,,,,,,,,urn:uuid:7cc0bba9-6362-44ab-835c-6b1f8a1ca619,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08 18:37:32,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
74716bcc-88ce-4628-affe-ce2ff24f1e05,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076952,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:09f85c51-9fab-4d94-9db9-8e930ee09dde,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:24,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
74716bcc-88ce-4628-affe-ce2ff24f1e05,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076952,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:59c9fd1c-65f1-4690-9052-cebbdbd5d52d,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:26,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
b0cc6b8e-e43f-4194-af01-727553bedc88,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_labels.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076950,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_labels_lg.jpg,,,,,,en,,,,,,,,urn:uuid:abd6dc1d-c684-4b5d-a220-26e6c545325d,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_labels_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_labels.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:20,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
b0cc6b8e-e43f-4194-af01-727553bedc88,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_specimen.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076950,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_specimen_lg.jpg,,,,,,en,,,,,,,,urn:uuid:146d5734-56e9-487e-9dc7-0aff7c4b5c10,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_specimen_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_specimen.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28 13:53:21,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
14faf138-f121-4dba-9562-c63b39fbecf7,,,,,,,https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=13118170,,,,,,,,,,,https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=webview,,,,,,en,,,,,,,,urn:uuid:52de777d-de49-46a3-8aae-b9a8dddbbee3,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-27 18:41:13,Natural History Museum of Utah,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
