coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
ab03138d-8855-449f-a8c3-1a7029a720e6,https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,16966794ba1ffd47648dd93e57ec8145c32a8fee,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/a5ac0c8f8c6fe8ca89bb537630bbdfd3?size=fullsize"", ""urn:uuid:e2e9842d-51c6-4105-afca-fdfe94bef488""]","[""ab03138d-8855-449f-a8c3-1a7029a720e6""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,eb8e39e1-7075-41e8-9135-f2369e3a9c16,,http://creativecommons.org/publicdomain/zero/1.0/,,
ab03138d-8855-449f-a8c3-1a7029a720e6,https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,ed5adaa7f47afc32fa3df37dcbd6ec93312d60c0,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/2c74f1760f608d5f85f3644246320c27?size=fullsize"", ""urn:uuid:866fcb3c-6a90-4a63-a775-fd19e70cedfb""]","[""ab03138d-8855-449f-a8c3-1a7029a720e6""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,d01669c0-f80d-4d7c-a735-7fe39b2ba94a,,http://creativecommons.org/publicdomain/zero/1.0/,,
65e85092-0c64-4dc8-b305-849cbbe743a7,https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,56405f82be62b461b771e93dafdedeb2d401b2cb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/298b33f81835d0207eedb43bfc64e5f7?size=fullsize"", ""urn:uuid:18b2ffa2-6b40-4c0d-b194-103241399b42""]","[""65e85092-0c64-4dc8-b305-849cbbe743a7""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,5ff0ad65-b38b-49d7-a212-5b973b97b623,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
65e85092-0c64-4dc8-b305-849cbbe743a7,https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,aadfc811716f2532d647835e6899af0db0620c28,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:4a3cf150-3bd5-4ff8-9c88-c62061351576"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/27b97d7dd079acc7dedc57e8b272aa13?size=fullsize""]","[""65e85092-0c64-4dc8-b305-849cbbe743a7""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,a768a256-6a9f-47cf-a3d2-ff4b21a1996b,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
4d44338b-3dfd-42fd-ade7-2dedbc253122,https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,a2c5bf714c8df255a5212fc2c7c95f131b4f92ee,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/c2edcff0bb31eff5f605949036587616?size=fullsize"", ""urn:uuid:3246389b-5d2c-49b7-a574-52e088b48ffe""]","[""4d44338b-3dfd-42fd-ade7-2dedbc253122""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,7a0f81df-7399-4d57-9ce5-5c0848119162,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
4d44338b-3dfd-42fd-ade7-2dedbc253122,https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,b677e9819ca6c87c75148952b8cb5265afbda4ff,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:52f9db02-4e78-40cd-88ed-22c34001ad27"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/8560d0d2c67b6f48c112934e3ecdc899?size=fullsize""]","[""4d44338b-3dfd-42fd-ade7-2dedbc253122""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,e48851c0-6643-4f4f-b998-0714337176ca,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e4710e64-aa81-4804-9505-13305fe50aff,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,73d9d1796f14a91af70cdf2c8fbc552b0ac6d83e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076637_labels.jpg"", ""urn:uuid:3d0dd9b2-2793-4e3a-9d48-0eed0745577a""]","[""e4710e64-aa81-4804-9505-13305fe50aff""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,c83dc425-5265-473d-abb1-dc38c5083f98,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e4710e64-aa81-4804-9505-13305fe50aff,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076637_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,f7df7f3925b4e33ddaa129ca3be6a0723a2f4821,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:55045984-32d2-4eee-81fe-5b4a3dd1f5e2"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076637_specimen.jpg""]","[""e4710e64-aa81-4804-9505-13305fe50aff""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,f3464777-0246-4b6e-bcd8-ac77a6fd9469,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e7f34f15-984f-4193-b870-c0f465c4b75c,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,272da7760b41d80b0634e3887e62695ece1f32e4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076643_labels.jpg"", ""urn:uuid:510fc172-c587-43ed-87ff-63ad95e25fb8""]","[""e7f34f15-984f-4193-b870-c0f465c4b75c""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,01b0a8ec-44d8-40bd-8817-cfff0758c32c,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e7f34f15-984f-4193-b870-c0f465c4b75c,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076643_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,aa1546a35e8346c20ef7b725a1c24a3b14a9ff0f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076643_specimen.jpg"", ""urn:uuid:865c7686-4298-4508-bf84-aa9c5e3a4dac""]","[""e7f34f15-984f-4193-b870-c0f465c4b75c""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,688c3a98-e5de-4550-9be3-aa5d6705aeac,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,d5a90c616b2f7a72701ecc22595844831c9a6cc0,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076656_labels.jpg"", ""urn:uuid:762bf99d-6183-44e3-847d-dded67721080""]","[""8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,22a97c05-f2d3-41d8-a511-c3d8979b3a84,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076656_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,f268218e89e32b2ada5cd8a432880822787b64e6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076656_specimen.jpg"", ""urn:uuid:a02ccb7a-71e3-40d4-9602-ff4e45e165ee""]","[""8d397a07-f90e-4fa9-a0d0-1e8d5cbf269a""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,ef018bd8-7abc-4eda-ad43-1c73ca240c68,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
c2df6c67-dcfc-4604-9fa9-50a165b199fa,https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,06fd0bd56da78a863669ad2a2ae829abcf00e8d1,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/2e74ccbe1b3944491bd7254ea0b0046d?size=fullsize"", ""urn:uuid:b23966fc-64fd-40fa-9bec-30cc4d06d4ac""]","[""c2df6c67-dcfc-4604-9fa9-50a165b199fa""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,071e19d4-2819-408a-b9bd-1bda95615b2e,,http://creativecommons.org/publicdomain/zero/1.0/,,
c2df6c67-dcfc-4604-9fa9-50a165b199fa,https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,dd9506a4fff316aeeb919e9cd85fe48b742dba4a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:7cc0bba9-6362-44ab-835c-6b1f8a1ca619"", ""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/2df9a97e9a12ae88101b7ef7ffaa5b70?size=fullsize""]","[""c2df6c67-dcfc-4604-9fa9-50a165b199fa""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,23363d30-72f9-415e-aa66-82f1924b13cc,,http://creativecommons.org/publicdomain/zero/1.0/,,
74716bcc-88ce-4628-affe-ce2ff24f1e05,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,e6e60c922f9074369ea7fa3fdf3915105faecd0e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076654_labels.jpg"", ""urn:uuid:09f85c51-9fab-4d94-9db9-8e930ee09dde""]","[""74716bcc-88ce-4628-affe-ce2ff24f1e05""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,41ead285-d5e1-44fe-8cd3-6c31f0f78892,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
74716bcc-88ce-4628-affe-ce2ff24f1e05,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076654_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,356cca280f0173c236cfd05cbf3029cea08b2104,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076654_specimen.jpg"", ""urn:uuid:59c9fd1c-65f1-4690-9052-cebbdbd5d52d""]","[""74716bcc-88ce-4628-affe-ce2ff24f1e05""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,5501a41f-b10c-4587-8452-2f5e36b87ab6,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
b0cc6b8e-e43f-4194-af01-727553bedc88,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,512089aeea9324b8a28a8c702b4941209ffcdf80,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:abd6dc1d-c684-4b5d-a220-26e6c545325d"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076652_labels.jpg""]","[""b0cc6b8e-e43f-4194-af01-727553bedc88""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,185c93a7-143c-405c-a4f4-8fc9e726dc95,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
b0cc6b8e-e43f-4194-af01-727553bedc88,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076652_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,05e05f184482f6e4aaa37ade05aaec0c884359f9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:146d5734-56e9-487e-9dc7-0aff7c4b5c10"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076652_specimen.jpg""]","[""b0cc6b8e-e43f-4194-af01-727553bedc88""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,ea610bb1-f3f9-447e-9a66-1b77db5a8fe2,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
14faf138-f121-4dba-9562-c63b39fbecf7,https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,bc8ce3399bb4210aadbf9ba09a95eb7a769bad05,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:52de777d-de49-46a3-8aae-b9a8dddbbee3"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/9a69387942eec55940000994454a27d6?size=fullsize""]","[""14faf138-f121-4dba-9562-c63b39fbecf7""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,2dc552a9-a88c-4c90-87b6-f312ceceb537,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
14faf138-f121-4dba-9562-c63b39fbecf7,https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,95c1a9e1cdf223a0df37e10b0660ad69d90ad36b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/f792bd80b70ff9a80652a911e34fb7b5?size=fullsize"", ""urn:uuid:afbd71e0-97dd-44ad-b5e4-e1f2e8058440""]","[""14faf138-f121-4dba-9562-c63b39fbecf7""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,6803629e-dcea-43d8-a7b7-9cffef040c42,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
ea70924f-4d22-4957-a941-d77d629ae8e0,https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,de5172092f89a4bdca225afae228008eab15e5eb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:ef580c3f-a666-4e71-a358-582c62dd84aa"", ""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/a9695109825437e6a96dca2526cd4089?size=fullsize""]","[""ea70924f-4d22-4957-a941-d77d629ae8e0""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,243a2820-4c4a-4659-8219-715520513c81,,http://creativecommons.org/publicdomain/zero/1.0/,,
ea70924f-4d22-4957-a941-d77d629ae8e0,https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,1c1437eff5fb5a0207f44c3a4b55c6cc5ec44840,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:abb6beaf-6606-470e-9c43-eaca5c36e586"", ""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/34672d618c786178f267098206b2e981?size=fullsize""]","[""ea70924f-4d22-4957-a941-d77d629ae8e0""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,511211ba-0664-48aa-98db-238ea5a95e0d,,http://creativecommons.org/publicdomain/zero/1.0/,,
3e723b15-7e66-4828-b461-04b5e1847910,https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,b46ec37b85c414994a28c7e506ba3f6905e2c27f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/be07d572d2faa980284177e3c4fdb525?size=fullsize"", ""urn:uuid:c6f4390a-05ca-4b08-a9be-471499ca821d""]","[""3e723b15-7e66-4828-b461-04b5e1847910""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,eaa757e4-aa38-491d-a44b-4095afbfecac,,http://creativecommons.org/publicdomain/zero/1.0/,,
3e723b15-7e66-4828-b461-04b5e1847910,https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,f8f88c2c708ee71e8528fab1adf51191eb7bf985,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/67f8386bdbe676637fba98315a6dbdc6?size=fullsize"", ""urn:uuid:abf72e6c-d615-481f-8ea6-c11bc2822ad5""]","[""3e723b15-7e66-4828-b461-04b5e1847910""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,dacf3371-dbf7-4565-bf47-0c5dd83dafeb,,http://creativecommons.org/publicdomain/zero/1.0/,,
c669297f-1195-4a12-8ec3-b2a5fce94602,https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,cf00c2b3ac5264036d5a6e517c047a899ea4fe52,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/b23f539f76cdf8d5caf38cc1d3749d9b?size=fullsize"", ""urn:uuid:de12fa7e-837e-48e6-b5f2-bad0d925dc07""]","[""c669297f-1195-4a12-8ec3-b2a5fce94602""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,e60c100b-2235-429e-a3bf-1a11690395d3,,http://creativecommons.org/publicdomain/zero/1.0/,,
c669297f-1195-4a12-8ec3-b2a5fce94602,https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,77af9d30483af7ecc401ccd7f84f8239426e3058,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/53275bb0fa56ba89eea526313864c705?size=fullsize"", ""urn:uuid:7551816a-13d9-4aeb-be2b-50b58b0420e6""]","[""c669297f-1195-4a12-8ec3-b2a5fce94602""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,db3f103d-6d19-40e0-b65f-eee4aa287ef3,,http://creativecommons.org/publicdomain/zero/1.0/,,
487e4fb3-2a5a-4277-b308-93a29a47954e,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_labels.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,43a358079c4c992df165b6d6b05a8641c1db56dc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076655_labels.jpg"", ""urn:uuid:b04beb4c-3e99-4a3c-ab40-f38c9e5df665""]","[""487e4fb3-2a5a-4277-b308-93a29a47954e""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,b05a5b26-46ea-47d7-86b9-a1e2d861eacc,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
487e4fb3-2a5a-4277-b308-93a29a47954e,https://scan-bugs.org:443/imglib/scan/misc/202103/UMNH.ent.0076655_specimen.jpg,2021-05-20T21:19:57.182713+00:00,0.45454545454545453,c34011f979e6f3b3e95369980719f98d07ebda59,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://scan-bugs.org:443/imglib/scan/misc/202103/umnh.ent.0076655_specimen.jpg"", ""urn:uuid:762f7b38-404b-4d6a-98ff-06d681d4bac1""]","[""487e4fb3-2a5a-4277-b308-93a29a47954e""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,8a611a07-9407-483c-9348-697a535d61b8,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
2420f420-4da2-4d02-91b7-6347c04e86c3,https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,46933a761a54134f814121365f2900871c7a99ac,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:c448a9c8-d092-41fd-a6c1-b514fae189cb"", ""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/d0dc852cd198657100ff9d241e8abcc0?size=fullsize""]","[""2420f420-4da2-4d02-91b7-6347c04e86c3""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,6ba3ba78-fce4-4457-83dc-ecb2d3bf14be,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
2420f420-4da2-4d02-91b7-6347c04e86c3,https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=fullsize,2021-01-01T08:14:02.445505+00:00,0.45454545454545453,f15a29c78b7a5e4892d5fa8bab7dd1863b33665e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""6539877e-82dc-485c-ad3d-038f383d5431\\media\\https://api.idigbio.org/v2/media/4e3691952a74937931d9c94ed0c92838?size=fullsize"", ""urn:uuid:d241754e-a876-4cbe-992e-ff9533425eec""]","[""2420f420-4da2-4d02-91b7-6347c04e86c3""]",6539877e-82dc-485c-ad3d-038f383d5431,BY-NC-SA,,,51064eb5-a629-4540-a98f-69705fc8d153,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
fd94864f-2a9b-4597-b360-e0e7ed4e7264,https://scan-bugs.org:443/imglib/scan/MEM_MEM/MEM69/MEM69107_Pontia_occidentalis_D_1486563304_lg.jpg,2021-01-01T08:16:54.092375+00:00,0.45454545454545453,143ac080596089966f2a96d02cca28496f0ee629,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""8eabbc48-2b30-419d-bd8f-eece9185eca1\\media\\https://scan-bugs.org:443/imglib/scan/mem_mem/mem69/mem69107_pontia_occidentalis_d_1486563304_lg.jpg"", ""8eabbc48-2b30-419d-bd8f-eece9185eca1\\media\\http://symbiota4.acis.ufl.edu/imglib/scan/mem_mem/mem69/mem69107_pontia_occidentalis_d_1486563304_lg.jpg"", ""urn:uuid:ee9809a1-960f-40c3-8d9c-8ea575d82417"", ""8eabbc48-2b30-419d-bd8f-eece9185eca1\\media\\http://scan-bugs.org/imglib/scan/mem_mem/mem69/mem69107_pontia_occidentalis_d_1486563304_lg.jpg""]","[""fd94864f-2a9b-4597-b360-e0e7ed4e7264""]",8eabbc48-2b30-419d-bd8f-eece9185eca1,CC0,,,8989d1d4-b598-4a4e-a955-341e653b01f7,,http://creativecommons.org/publicdomain/zero/1.0/,,
