coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
14327111,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c7493373-cfd5-4329-ba78-e1e802c3853c,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14327111,StillImage,Photograph,en
14327321,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b40d5897-4d88-4c3b-9838-82959bad91a8,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14327321,StillImage,Photograph,en
14327644,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b97acc5c-7639-4387-a5a3-74a503c111e5,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14327644,StillImage,Photograph,en
14327954,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:57f1b840-148a-4be1-ae51-f0b21e985faf,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14327954,StillImage,Photograph,en
14328599,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a1d50af0-9b9d-4a06-b4f6-7c3b02a35c04,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14328599,StillImage,Photograph,en
14328870,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6a3de04b-1840-4253-8b53-cb2b71f7848f,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14328870,StillImage,Photograph,en
14329414,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:31614029-0640-4ea1-8ca2-12d22da7e7fa,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14329414,StillImage,Photograph,en
14329968,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:427caddd-e9ca-43c9-97b0-a772cc5c7d0e,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14329968,StillImage,Photograph,en
14330289,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6ec1065a-94bf-4fac-8536-274a03927661,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14330289,StillImage,Photograph,en
14331725,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f4b30a6c-b0dd-46d3-8780-977ccc0e56e8,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14331725,StillImage,Photograph,en
14332095,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:44b83f3f-1685-4163-b932-5c3dd33b1c74,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14332095,StillImage,Photograph,en
14332188,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ba7a9dbd-d502-4d6e-9c79-af1c97dc373f,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14332188,StillImage,Photograph,en
14333250,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1deb5384-b993-4a5c-b8fd-829b81a9f35d,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14333250,StillImage,Photograph,en
14334006,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1a228be1-037b-4848-8976-3e0ce00f7a41,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14334006,StillImage,Photograph,en
14335363,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8c143524-116e-47ab-ac2c-6bb6893245ef,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14335363,StillImage,Photograph,en
14335474,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:20dbee8f-e1eb-4b38-be9d-daec14277879,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14335474,StillImage,Photograph,en
14335918,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0c6bd2a8-cb57-47f7-8800-7d9b4713d640,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14335918,StillImage,Photograph,en
14336271,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3acecf04-02fa-40bf-816e-4b4b7b8c0140,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14336271,StillImage,Photograph,en
14336298,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2bd89e3c-463d-4f79-9f03-dd38f24c8f28,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14336298,StillImage,Photograph,en
14336863,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cc8acd87-d770-4ad2-98c9-0c3ff62e2a05,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14336863,StillImage,Photograph,en
14337054,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:835b24f6-7ac1-49e0-8e5a-79602e3b9ef6,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14337054,StillImage,Photograph,en
14337445,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4d5331e8-c21e-4895-94c5-2ccc28728f39,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14337445,StillImage,Photograph,en
14338184,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:00d92add-5eb4-4a66-a9ce-714c31894664,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14338184,StillImage,Photograph,en
14338933,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:29eae8f3-4897-4781-a4a5-fc96da9ed5f5,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14338933,StillImage,Photograph,en
14339074,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f043d9ba-13aa-4b61-b844-3e0fdcf2ec66,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14339074,StillImage,Photograph,en
14339903,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:832b7533-e603-4dbb-b1b1-d33ce3bddc99,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14339903,StillImage,Photograph,en
14340975,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a33b241f-d1df-4c7f-b76c-728985d35ba3,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14340975,StillImage,Photograph,en
14342378,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e41f413a-a13d-42c9-b8d5-ec0052429a5c,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342378,StillImage,Photograph,en
14342385,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:57309bc9-c31f-459f-9f4f-e56c8ec446c3,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342385,StillImage,Photograph,en
14342578,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:eb968f1d-1fa8-411e-853c-ebed1fae1367,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342578,StillImage,Photograph,en
14342997,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8ab3dd12-89bf-4b7f-92e3-3d3917c4e867,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342997,StillImage,Photograph,en
14344186,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:59747e18-f6e3-432a-8f45-f9dbd16cedfc,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14344186,StillImage,Photograph,en
14344776,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b8e868aa-851d-43ec-8ae6-ec068cee8a1b,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14344776,StillImage,Photograph,en
14347188,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e4707de3-5707-4edc-9f8d-60ade618cbbe,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14347188,StillImage,Photograph,en
14347783,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4913065c-dab2-43da-b49d-256a7f48fcda,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14347783,StillImage,Photograph,en
14349543,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d6a65b9c-43f0-4991-8f7c-4c65699f234f,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14349543,StillImage,Photograph,en
14349951,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:abbb90f5-d92a-47dd-983a-216778251e3d,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14349951,StillImage,Photograph,en
14350094,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2032918a-0356-4bc1-97e8-d8d5e1303c85,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14350094,StillImage,Photograph,en
14350206,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7259a742-5282-42a4-a5bd-c0504efd39fc,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14350206,StillImage,Photograph,en
14351208,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:575140fc-7cbb-4059-8a2d-aa6e61a621c5,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14351208,StillImage,Photograph,en
14351758,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0e3e7f3d-e27b-45ae-b94e-5d1c792c1230,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14351758,StillImage,Photograph,en
14351946,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e2457473-1c9e-4df5-ae76-068fd70737fa,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14351946,StillImage,Photograph,en
14352170,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a4e771bd-065e-44ab-b80a-13f93f385ae5,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14352170,StillImage,Photograph,en
14352249,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d5de7e31-3e32-4a4c-8a59-da2811dfc686,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14352249,StillImage,Photograph,en
14353340,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e54ba585-b70e-453e-83f9-8413d6e0c8ef,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14353340,StillImage,Photograph,en
14353410,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f475cc5a-88e5-4ae9-a35b-57289bf7c203,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14353410,StillImage,Photograph,en
14353519,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c7cf2418-1364-4ef4-bbc8-d2a3c3503e66,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14353519,StillImage,Photograph,en
14354678,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,https://images.collections.yale.edu/iiif/2/ypm:c6ece5f4-e1eb-4909-8d97-d44e411d6eb1/full/full/0/default.jpg,,empty,,"Yale University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b447172f-028b-4f11-af83-284cbdbd1cbd,"2021-06-24 22:36:44",image/jpeg,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14354678,StillImage,Photograph,en
