coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
9a0b1dca-af74-4f69-a24b-ed54f7726a4f,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212408.JPG,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,ffec0a4468acd6219cdf5dbb908bb60728bc651c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:5fb949d1-3e93-46c1-830b-1ae420849826"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm212408.jpg""]","[""9a0b1dca-af74-4f69-a24b-ed54f7726a4f""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,9eb0a5e8-7203-45c7-a4a1-88ad436448ef,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
1e836cd4-f39f-477b-88aa-124b5a426b05,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212421.JPG,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,ac102c4b6fee0a30da6ece9146c0a7d433e8acbb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:a9399642-356f-40ac-9ae5-b9a4e5b1718a"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm212421.jpg""]","[""1e836cd4-f39f-477b-88aa-124b5a426b05""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,a8366cc1-8289-4804-b7db-2450a5ebe8d3,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
46c03819-79d1-42db-bd5b-22c095cc5fc2,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212512.jpg,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,d77deb26658e366d621958219c164f90b0b6424c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:77aec5be-6773-4d99-85ad-17d6f74748e2"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm212512.jpg""]","[""46c03819-79d1-42db-bd5b-22c095cc5fc2""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,f47582c1-0433-452f-90b6-51153ab4d4ad,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
e0dcdd69-01fd-4cdc-a1ca-8e4ec5046d7f,"https://images.collections.yale.edu/iiif/2/ypm:494e8a2b-12dd-4eee-a966-485303af56f3/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,3b855a0bf0332bc1a3b8f0ffee7caca217bbddbf,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:494e8a2b-12dd-4eee-a966-485303af56f3""]","[""e0dcdd69-01fd-4cdc-a1ca-8e4ec5046d7f""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,69ba8823-4bba-4dc9-aaed-11a0f38cfc1a,,http://creativecommons.org/publicdomain/zero/1.0/,,
094299f0-9617-4cb6-aaba-febc33bd7943,"https://images.collections.yale.edu/iiif/2/ypm:afe3b3fc-3ef2-448c-8f56-ca63074da78a/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,c161db00d3f1ecce5adfa4afe5546e9855e7b1c4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:afe3b3fc-3ef2-448c-8f56-ca63074da78a""]","[""094299f0-9617-4cb6-aaba-febc33bd7943""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,01ed4b54-53f7-4f0f-b587-e9e4db2ff1b3,,http://creativecommons.org/publicdomain/zero/1.0/,,
aea6605b-1880-43d6-88e7-710b56c4a28b,"https://images.collections.yale.edu/iiif/2/ypm:61aff1e3-8611-435a-9d7f-16247f59cb80/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,3e8da56f3d06a748e4d7dba86c3be01f25b5f1e8,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:61aff1e3-8611-435a-9d7f-16247f59cb80""]","[""aea6605b-1880-43d6-88e7-710b56c4a28b""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,01ab4a3b-f328-4bb1-81ee-7939aef2c5a3,,http://creativecommons.org/publicdomain/zero/1.0/,,
682d519c-8a59-4cba-854d-faed5059234f,"https://images.collections.yale.edu/iiif/2/ypm:bf96c43a-5e0a-478e-829c-99786052970b/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,d70c591cf8a8b9d92e3a4b40ead8547ed917d1ae,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:bf96c43a-5e0a-478e-829c-99786052970b""]","[""682d519c-8a59-4cba-854d-faed5059234f""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,332da582-6585-4bcf-b7d3-2d23049e02ff,,http://creativecommons.org/publicdomain/zero/1.0/,,
fb9c1625-0da1-4257-a054-24264fa6c6be,"https://images.collections.yale.edu/iiif/2/ypm:8abe7d2e-e157-4852-98fa-77a2ce834294/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,108fdb7ec5803eab3dd77364b4381c9a93a1a2b7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:8abe7d2e-e157-4852-98fa-77a2ce834294""]","[""fb9c1625-0da1-4257-a054-24264fa6c6be""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,8df4aaea-47dc-45e5-b1cf-89ef3aa200b8,,http://creativecommons.org/publicdomain/zero/1.0/,,
31ced189-1a6c-44d4-b1c7-9c82d77d7392,"https://images.collections.yale.edu/iiif/2/ypm:d2a219ec-409a-466e-a3bf-e7d9d78f8831/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,4ccbe80a264728f0a7c589405f652174b52d5f8b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:d2a219ec-409a-466e-a3bf-e7d9d78f8831""]","[""31ced189-1a6c-44d4-b1c7-9c82d77d7392""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,bc21b537-0d19-4a40-aec7-b0d22f149af2,,http://creativecommons.org/publicdomain/zero/1.0/,,
d016c93a-7a22-4006-8274-57db08598200,"https://images.collections.yale.edu/iiif/2/ypm:40579977-9fa7-417e-bfae-3c4388a51f4d/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,a9c26c9705bcefd2f232d002f31db8191291a210,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:40579977-9fa7-417e-bfae-3c4388a51f4d""]","[""d016c93a-7a22-4006-8274-57db08598200""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,a706cba1-fc0e-4bc8-b5bd-a177f4e83dc1,,http://creativecommons.org/publicdomain/zero/1.0/,,
1cf4351a-2686-46c8-90df-4928dadc4f2b,"https://images.collections.yale.edu/iiif/2/ypm:e2268a8b-9eec-4337-8c2c-d32116e07b03/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,c759d193b957521d53023962237f9c52e3e130cb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:e2268a8b-9eec-4337-8c2c-d32116e07b03""]","[""1cf4351a-2686-46c8-90df-4928dadc4f2b""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,71647343-13b8-4acd-8e72-9730170cd7af,,http://creativecommons.org/publicdomain/zero/1.0/,,
c93f7f0d-c09b-4538-9b2b-409e639afb3e,"https://images.collections.yale.edu/iiif/2/ypm:7e7a4f43-387f-4c9d-97cd-4b208ff65581/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,5f969352184dca0360f93f661cff0a343b5eea23,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:7e7a4f43-387f-4c9d-97cd-4b208ff65581""]","[""c93f7f0d-c09b-4538-9b2b-409e639afb3e""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,b4c3b2c7-8881-47a0-9c0d-266588f5d40c,,http://creativecommons.org/publicdomain/zero/1.0/,,
f4dc4c83-0082-4ff7-abb0-2b67c11b9c9e,"https://images.collections.yale.edu/iiif/2/ypm:1bac5f03-d03c-408a-a168-f004fd8740b3/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,a20ec3d3b7280726f40bd63f87d6b910f5a01843,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:1bac5f03-d03c-408a-a168-f004fd8740b3""]","[""f4dc4c83-0082-4ff7-abb0-2b67c11b9c9e""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,0c424a22-1a36-4a2e-b5e6-f0270be83129,,http://creativecommons.org/publicdomain/zero/1.0/,,
ecaae36b-960b-4ed8-b0a4-31eb70cec537,"https://images.collections.yale.edu/iiif/2/ypm:fea9a746-8a90-46cc-8b63-1c26dd05d2cc/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,3e92aef15ec9db5357367b4a0a44fe4ff334a996,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:fea9a746-8a90-46cc-8b63-1c26dd05d2cc""]","[""ecaae36b-960b-4ed8-b0a4-31eb70cec537""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,ec1fbf87-2003-4c28-adf6-4d3dbd4d5f4b,,http://creativecommons.org/publicdomain/zero/1.0/,,
eabf294e-4613-486b-b57d-875c93e85b8e,"https://images.collections.yale.edu/iiif/2/ypm:d4c52385-ad17-40d7-8046-d2e2d4ecf073/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,36d47e3bc5449081031f01d06f589edd30b07214,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:d4c52385-ad17-40d7-8046-d2e2d4ecf073""]","[""eabf294e-4613-486b-b57d-875c93e85b8e""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,80f5f6e2-cc60-434c-9688-65a8cf97abc8,,http://creativecommons.org/publicdomain/zero/1.0/,,
ac82c596-6fae-455e-a229-d74b5d848e51,https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,2e6f9d3cad058855d01b2e59d533802bb532e6da,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=fullsize"", ""urn:uuid:d6aa3b51-9722-42d0-9548-d6a13d74ca95""]","[""ac82c596-6fae-455e-a229-d74b5d848e51""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,8605a966-208d-46d1-8c03-d6de04a69108,,http://creativecommons.org/publicdomain/zero/1.0/,,
ac82c596-6fae-455e-a229-d74b5d848e51,https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,fe1af991bf65906c5a6397a13c9170207c1ccd9a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:4e98ac95-ce56-44d7-a46e-2aeec4a8e9a8"", ""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=fullsize""]","[""ac82c596-6fae-455e-a229-d74b5d848e51""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,eecd8ae2-310f-45f8-a9a7-13c80f506428,,http://creativecommons.org/publicdomain/zero/1.0/,,
57fc534f-3c70-4b60-9791-47b5a8fdf6b6,https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,d9f1c0ef484f5a1e726e66c5e35ba3e1d3ec3b89,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:70a27f83-0979-4b02-a6ff-de630bbee5df"", ""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=fullsize""]","[""57fc534f-3c70-4b60-9791-47b5a8fdf6b6""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,7279b494-a60b-484f-ac18-426a4b3409ac,,http://creativecommons.org/publicdomain/zero/1.0/,,
57fc534f-3c70-4b60-9791-47b5a8fdf6b6,https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=fullsize,2021-01-01T08:19:42.542857+00:00,0.45454545454545453,de3b4fb6148ecf30d7b2641b1ba218f7e5307907,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""9fab87bf-c5a7-4296-acdc-f22859cfe620\\media\\https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=fullsize"", ""urn:uuid:610cdbaf-e2cb-43db-b005-c423fe81da28""]","[""57fc534f-3c70-4b60-9791-47b5a8fdf6b6""]",9fab87bf-c5a7-4296-acdc-f22859cfe620,CC0,,,714e82f9-1059-4c72-97db-c3823f245614,,http://creativecommons.org/publicdomain/zero/1.0/,,
e50fd7e3-7c28-4119-ac4f-86277a0869dc,"https://images.collections.yale.edu/iiif/2/ypm:8cbcf3e4-113d-4919-8812-27ab8a6de34d/full/!1920,1920/0/default.jpg",2022-12-07T01:18:52.358259+00:00,0.5454545454545454,8ce2bfa0aca0af6083b016961a53099ea85afbf7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""6b5e29d3-b462-44d8-ba38-d68af5088067\\media\\urn:uuid:8cbcf3e4-113d-4919-8812-27ab8a6de34d""]","[""e50fd7e3-7c28-4119-ac4f-86277a0869dc""]",6b5e29d3-b462-44d8-ba38-d68af5088067,CC0,,stillimage,abfd13fc-89cf-4dfc-b3d3-e2bec8df095d,,http://creativecommons.org/publicdomain/zero/1.0/,,
ac318c58-4e00-4287-9407-7c56f5760145,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211353.jpg,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,3c76f1938e290bc8096233ef078e5e2d805f336c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm211353.jpg"", ""urn:uuid:2ef93259-6693-4e61-8dcf-7178b7d8b704""]","[""ac318c58-4e00-4287-9407-7c56f5760145""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,9e5456a0-0d77-4762-825a-531c962e2981,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
114d05e8-da92-4460-813b-f47fb5b44a8f,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211816.jpg,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,869998f04006145d859964b9892202253391e400,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm211816.jpg"", ""urn:uuid:026d7b43-ce01-4a91-abd9-9583aedb6fca""]","[""114d05e8-da92-4460-813b-f47fb5b44a8f""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,5781de23-15cc-4754-82c9-ccd2e1974dd5,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
413101c7-9552-4bbf-8bdc-64269326e174,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212343.JPG,2021-11-03T11:28:10.940434+00:00,0.45454545454545453,e024e4f66de423bf804c85cd89083469fdb01c7b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""urn:uuid:050bcbaa-8b9b-4d6c-b4fc-560c01cace87"", ""e48bb88f-9594-461e-8230-522a3a5572fe\\media\\https://scan-bugs.org:443/imglib/scan/misc/202110/sdnhm212343.jpg""]","[""413101c7-9552-4bbf-8bdc-64269326e174""]",e48bb88f-9594-461e-8230-522a3a5572fe,BY-NC-SA,,,c9b4afb5-5cf6-4c84-843b-87efb0ed3753,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
